( 0 , 0 ) (0, 0, 0)
( 43 , 33 ) (124, 179, 66)
( 43 , 34 ) (124, 179, 66)
( 43 , 35 ) (124, 179, 66)
( 43 , 36 ) (124, 179, 66)
( 43 , 37 ) (124, 179, 66)
( 43 , 38 ) (124, 179, 66)
( 43 , 39 ) (124, 179, 66)
( 43 , 40 ) (124, 179, 66)
( 43 , 41 ) (124, 179, 66)
( 43 , 42 ) (124, 179, 66)
( 43 , 43 ) (124, 179, 66)
( 43 , 44 ) (0, 0, 0)
( 43 , 45 ) (0, 0, 0)
( 43 , 46 ) (0, 0, 0)
( 43 , 47 ) (0, 0, 0)
( 44 , 0 ) (0, 0, 0)
( 44 , 1 ) (0, 0, 0)
( 44 , 2 ) (0, 0, 0)
( 44 , 3 ) (0, 0, 0)
( 44 , 4 ) (0, 0, 0)
( 44 , 5 ) (0, 0, 0)
( 44 , 6 ) (0, 0, 0)
( 44 , 7 ) (0, 0, 0)
( 44 , 8 ) (0, 0, 0)
( 44 , 9 ) (0, 0, 0)
( 44 , 10 ) (0, 0, 0)
( 44 , 11 ) (0, 0, 0)
( 44 , 12 ) (0, 0, 0)
( 44 , 13 ) (0, 0, 0)
( 44 , 14 ) (0, 0, 0)
( 44 , 15 ) (0, 0, 0)
( 44 , 16 ) (0, 0, 0)
( 44 , 17 ) (0, 0, 0)
( 44 , 18 ) (0, 0, 0)
( 44 , 19 ) (0, 0, 0)
( 44 , 20 ) (0, 0, 0)
( 44 , 21 ) (0, 0, 0)
( 44 , 22 ) (0, 0, 0)
( 44 , 23 ) (0, 0, 0)
( 44 , 24 ) (0, 0, 0)
( 44 , 25 ) (0, 0, 0)
( 44 , 26 ) (0, 0, 0)
( 44 , 27 ) (0, 0, 0)
( 44 , 28 ) (0, 0, 0)
( 44 , 29 ) (0, 0, 0)
( 44 , 30 ) (0, 0, 0)
( 44 , 31 ) (0, 0, 0)
( 44 , 32 ) (0, 0, 0)
( 44 , 33 ) (0, 0, 0)
( 44 , 34 ) (0, 0, 0)
( 44 , 35 ) (0, 0, 0)
( 44 , 36 ) (0, 0, 0)
( 44 , 37 ) (0, 0, 0)
( 44 , 38 ) (0, 0, 0)
( 44 , 39 ) (0, 0, 0)
( 44 , 40 ) (0, 0, 0)
( 44 , 41 ) (0, 0, 0)
( 44 , 42 ) (0, 0, 0)
( 44 , 43 ) (0, 0, 0)
( 44 , 44 ) (0, 0, 0)
( 44 , 45 ) (0, 0, 0)
( 44 , 46 ) (0, 0, 0)
( 44 , 47 ) (0, 0, 0)
( 45 , 0 ) (0, 0, 0)
( 45 , 1 ) (0, 0, 0)
( 45 , 2 ) (0, 0, 0)
( 45 , 3 ) (0, 0, 0)
( 45 , 4 ) (0, 0, 0)
( 45 , 5 ) (0, 0, 0)
( 45 , 6 ) (0, 0, 0)
( 45 , 7 ) (0, 0, 0)
( 45 , 8 ) (0, 0, 0)
( 45 , 9 ) (0, 0, 0)
( 45 , 10 ) (0, 0, 0)
( 45 , 11 ) (0, 0, 0)
( 45 , 12 ) (0, 0, 0)
( 45 , 13 ) (0, 0, 0)
( 45 , 14 ) (0, 0, 0)
( 45 , 15 ) (0, 0, 0)
( 45 , 16 ) (0, 0, 0)
( 45 , 17 ) (0, 0, 0)
( 45 , 18 ) (0, 0, 0)
( 45 , 19 ) (0, 0, 0)
( 45 , 20 ) (0, 0, 0)
( 45 , 21 ) (0, 0, 0)
( 45 , 22 ) (0, 0, 0)
( 45 , 23 ) (0, 0, 0)
( 45 , 24 ) (0, 0, 0)
( 45 , 25 ) (0, 0, 0)
( 45 , 26 ) (0, 0, 0)
( 45 , 27 ) (0, 0, 0)
( 45 , 28 ) (0, 0, 0)
( 45 , 29 ) (0, 0, 0)
( 45 , 30 ) (0, 0, 0)
( 45 , 31 ) (0, 0, 0)
( 45 , 32 ) (0, 0, 0)
( 45 , 33 ) (0, 0, 0)
( 45 , 34 ) (0, 0, 0)
( 45 , 35 ) (0, 0, 0)
( 45 , 36 ) (0, 0, 0)
( 45 , 37 ) (0, 0, 0)
( 45 , 38 ) (0, 0, 0)
( 45 , 39 ) (0, 0, 0)
( 45 , 40 ) (0, 0, 0)
( 45 , 41 ) (0, 0, 0)
( 45 , 42 ) (0, 0, 0)
( 45 , 43 ) (0, 0, 0)
( 45 , 44 ) (0, 0, 0)
( 45 , 45 ) (0, 0, 0)
( 45 , 46 ) (0, 0, 0)
( 45 , 47 ) (0, 0, 0)
( 46 , 0 ) (0, 0, 0)
( 46 , 1 ) (0, 0, 0)
( 46 , 2 ) (0, 0, 0)
( 46 , 3 ) (0, 0, 0)
( 46 , 4 ) (0, 0, 0)
( 46 , 5 ) (0, 0, 0)
( 46 , 6 ) (0, 0, 0)
( 46 , 7 ) (0, 0, 0)
( 46 , 8 ) (0, 0, 0)
( 46 , 9 ) (0, 0, 0)
( 46 , 10 ) (0, 0, 0)
( 46 , 11 ) (0, 0, 0)
( 46 , 12 ) (0, 0, 0)
( 46 , 13 ) (0, 0, 0)
( 46 , 14 ) (0, 0, 0)
( 46 , 15 ) (0, 0, 0)
( 46 , 16 ) (0, 0, 0)
( 46 , 17 ) (0, 0, 0)
( 46 , 18 ) (0, 0, 0)
( 46 , 19 ) (0, 0, 0)
( 46 , 20 ) (0, 0, 0)
( 46 , 21 ) (0, 0, 0)
( 46 , 22 ) (0, 0, 0)
( 46 , 23 ) (0, 0, 0)
( 46 , 24 ) (0, 0, 0)
( 46 , 25 ) (0, 0, 0)
( 46 , 26 ) (0, 0, 0)
( 46 , 27 ) (0, 0, 0)
( 46 , 28 ) (0, 0, 0)
( 46 , 29 ) (0, 0, 0)
( 46 , 30 ) (0, 0, 0)
( 46 , 31 ) (0, 0, 0)
( 46 , 32 ) (0, 0, 0)
( 46 , 33 ) (0, 0, 0)
( 46 , 34 ) (0, 0, 0)
( 46 , 35 ) (0, 0, 0)
( 46 , 36 ) (0, 0, 0)
( 46 , 37 ) (0, 0, 0)
( 46 , 38 ) (0, 0, 0)
( 46 , 39 ) (0, 0, 0)
( 46 , 40 ) (0, 0, 0)
( 46 , 41 ) (0, 0, 0)
( 46 , 42 ) (0, 0, 0)
( 46 , 43 ) (0, 0, 0)
( 46 , 44 ) (0, 0, 0)
( 46 , 45 ) (0, 0, 0)
( 46 , 46 ) (0, 0, 0)
( 46 , 47 ) (0, 0, 0)
( 47 , 0 ) (0, 0, 0)
( 47 , 1 ) (0, 0, 0)
( 47 , 2 ) (0, 0, 0)
( 47 , 3 ) (0, 0, 0)
( 47 , 4 ) (0, 0, 0)
( 47 , 5 ) (0, 0, 0)
( 47 , 6 ) (0, 0, 0)
( 47 , 7 ) (0, 0, 0)
( 47 , 8 ) (0, 0, 0)
( 47 , 9 ) (0, 0, 0)
( 47 , 10 ) (0, 0, 0)
( 47 , 11 ) (0, 0, 0)
( 47 , 12 ) (0, 0, 0)
( 47 , 13 ) (0, 0, 0)
( 47 , 14 ) (0, 0, 0)
( 47 , 15 ) (0, 0, 0)
( 47 , 16 ) (0, 0, 0)
( 47 , 17 ) (0, 0, 0)
( 47 , 18 ) (0, 0, 0)
( 47 , 19 ) (0, 0, 0)
( 47 , 20 ) (0, 0, 0)
( 47 , 21 ) (0, 0, 0)
( 47 , 22 ) (0, 0, 0)
( 47 , 23 ) (0, 0, 0)
( 47 , 24 ) (0, 0, 0)
( 47 , 25 ) (0, 0, 0)
( 47 , 26 ) (0, 0, 0)
( 47 , 27 ) (0, 0, 0)
( 47 , 28 ) (0, 0, 0)
( 47 , 29 ) (0, 0, 0)
( 47 , 30 ) (0, 0, 0)
( 47 , 31 ) (0, 0, 0)
( 47 , 32 ) (0, 0, 0)
( 47 , 33 ) (0, 0, 0)
( 47 , 34 ) (0, 0, 0)
( 47 , 35 ) (0, 0, 0)
( 47 , 36 ) (0, 0, 0)
( 47 , 37 ) (0, 0, 0)
( 47 , 38 ) (0, 0, 0)
( 47 , 39 ) (0, 0, 0)
( 47 , 40 ) (0, 0, 0)
( 47 , 41 ) (0, 0, 0)
( 47 , 42 ) (0, 0, 0)
( 47 , 43 ) (0, 0, 0)
( 47 , 44 ) (0, 0, 0)
( 47 , 45 ) (0, 0, 0)
( 47 , 46 ) (0, 0, 0)
( 47 , 47 ) (0, 0, 0)
